sender,receiver,amount,timestamp,location,type,hour,location_encoded,type_encoded,anomaly,ml_flag
user_21,user_38,46828.04,2026-01-25 00:01:46.401885,Port Harcourt,transfer,0,4,1,1,NORMAL
user_25,user_63,29912.88,2026-03-05 18:11:46.401885,Kano,transfer,18,2,1,1,NORMAL
user_39,user_43,28068.39,2026-02-14 14:17:46.401885,Ibadan,deposit,14,1,0,1,NORMAL
user_16,user_32,151193.79,2026-03-26 02:56:46.401885,Abuja,transfer,2,0,1,1,NORMAL
user_32,user_21,173238.73,2026-03-16 18:19:46.401885,Port Harcourt,deposit,18,4,0,1,NORMAL
user_4,user_60,195816.53,2026-02-14 23:33:46.401885,Port Harcourt,withdrawal,23,4,2,1,NORMAL
user_16,user_19,96647.07,2026-02-20 06:00:46.401885,Kano,withdrawal,6,2,2,1,NORMAL
user_10,user_29,187412.38,2026-02-18 05:44:46.401885,Kano,withdrawal,5,2,2,1,NORMAL
user_9,user_65,1024251.21,2026-03-10 15:52:46.401885,Ibadan,withdrawal,15,1,2,1,NORMAL
user_6,user_9,179149.77,2026-03-16 21:45:46.401885,Kano,transfer,21,2,1,1,NORMAL
user_28,user_63,104844.02,2026-02-23 10:50:46.401885,Abuja,transfer,10,0,1,1,NORMAL
user_11,user_29,195049.09,2026-02-17 18:48:46.401885,Ibadan,deposit,18,1,0,1,NORMAL
user_34,user_30,89314.76,2026-02-26 12:56:46.401885,Abuja,withdrawal,12,0,2,1,NORMAL
user_30,user_21,58645.41,2026-02-11 03:02:46.401885,Lagos,deposit,3,3,0,1,NORMAL
user_25,user_68,678922.18,2026-02-11 21:50:46.401885,Port Harcourt,withdrawal,21,4,2,1,NORMAL
user_20,user_36,88382.33,2026-02-23 12:19:46.406886,Port Harcourt,withdrawal,12,4,2,1,NORMAL
user_49,user_12,34488.38,2026-01-22 01:59:46.406886,Lagos,deposit,1,3,0,1,NORMAL
user_46,user_64,83612.22,2026-01-26 16:20:46.406886,Ibadan,deposit,16,1,0,1,NORMAL
user_40,user_18,188664.27,2026-01-19 03:29:46.406886,Lagos,deposit,3,3,0,1,NORMAL
user_7,user_25,4980.52,2026-03-20 07:49:46.406886,Ibadan,transfer,7,1,1,1,NORMAL
user_11,user_20,110884.31,2026-01-21 23:40:46.406886,Port Harcourt,deposit,23,4,0,1,NORMAL
user_37,user_56,50020.37,2026-03-03 12:26:46.406886,Kano,transfer,12,2,1,1,NORMAL
user_40,user_65,16161.31,2026-03-08 18:53:46.406886,Port Harcourt,deposit,18,4,0,1,NORMAL
user_19,user_68,134582.89,2026-02-10 09:52:46.406886,Kano,deposit,9,2,0,1,NORMAL
user_36,user_31,181899.48,2026-01-23 23:51:46.406886,Kano,withdrawal,23,2,2,1,NORMAL
user_28,user_48,117429.01,2026-03-20 16:19:46.406886,Port Harcourt,deposit,16,4,0,1,NORMAL
user_16,user_10,183225.23,2026-03-13 02:12:46.406886,Ibadan,transfer,2,1,1,1,NORMAL
user_2,user_41,192551.14,2026-02-23 13:59:46.406886,Ibadan,transfer,13,1,1,1,NORMAL
user_5,user_6,1577010.66,2026-03-23 00:22:46.406886,Abuja,withdrawal,0,0,2,-1,ANOMALY
user_37,user_70,134508.68,2026-02-27 13:59:46.406886,Kano,transfer,13,2,1,1,NORMAL
user_34,user_27,1911505.95,2026-03-16 02:09:46.406886,Port Harcourt,deposit,2,4,0,-1,ANOMALY
user_45,user_16,164845.42,2026-02-27 17:06:46.406886,Port Harcourt,transfer,17,4,1,1,NORMAL
user_29,user_46,39804.65,2026-01-19 17:30:46.406886,Abuja,transfer,17,0,1,1,NORMAL
user_0,user_33,122267.56,2026-03-04 04:01:46.406886,Abuja,deposit,4,0,0,1,NORMAL
user_42,user_10,175936.11,2026-01-18 00:27:46.406886,Ibadan,deposit,0,1,0,1,NORMAL
user_48,user_27,58751.65,2026-02-07 18:43:46.406886,Lagos,transfer,18,3,1,1,NORMAL
user_47,user_8,57722.84,2026-02-14 18:24:46.406886,Abuja,withdrawal,18,0,2,1,NORMAL
user_25,user_12,93514.09,2026-03-24 07:23:46.406886,Lagos,transfer,7,3,1,1,NORMAL
user_32,user_55,60352.6,2026-01-16 02:16:46.406886,Ibadan,withdrawal,2,1,2,1,NORMAL
user_10,user_51,124574.09,2026-03-21 17:02:46.406886,Abuja,deposit,17,0,0,1,NORMAL
user_26,user_15,32898.4,2026-03-11 17:52:46.406886,Kano,transfer,17,2,1,1,NORMAL
user_0,user_21,87222.35,2026-01-16 17:32:46.406886,Port Harcourt,transfer,17,4,1,1,NORMAL
user_39,user_27,196585.71,2026-02-16 06:44:46.406886,Kano,withdrawal,6,2,2,1,NORMAL
user_39,user_10,171475.17,2026-01-18 15:17:46.406886,Ibadan,deposit,15,1,0,1,NORMAL
user_17,user_53,194600.73,2026-02-02 19:29:46.406886,Port Harcourt,deposit,19,4,0,1,NORMAL
user_2,user_45,136962.05,2026-01-24 20:54:46.406886,Lagos,transfer,20,3,1,1,NORMAL
user_17,user_62,1965826.43,2026-01-20 12:45:46.406886,Kano,transfer,12,2,1,-1,ANOMALY
user_12,user_41,1892393.95,2026-03-08 03:57:46.406886,Kano,transfer,3,2,1,-1,ANOMALY
user_35,user_37,7755.41,2026-03-05 05:49:46.432006,Ibadan,transfer,5,1,1,1,NORMAL
user_2,user_15,189062.77,2026-03-06 07:57:46.432006,Ibadan,transfer,7,1,1,1,NORMAL
user_20,user_49,7334.4,2026-02-09 19:21:46.432006,Abuja,transfer,19,0,1,1,NORMAL
user_3,user_21,107764.81,2026-03-23 16:55:46.432006,Abuja,transfer,16,0,1,1,NORMAL
user_3,user_54,186524.42,2026-03-15 15:07:46.432006,Kano,deposit,15,2,0,1,NORMAL
user_44,user_19,306594.19,2026-01-24 14:15:46.432006,Ibadan,deposit,14,1,0,1,NORMAL
user_13,user_37,33431.59,2026-01-20 20:39:46.432006,Kano,withdrawal,20,2,2,1,NORMAL
user_29,user_23,125482.56,2026-02-25 00:41:46.432006,Port Harcourt,withdrawal,0,4,2,1,NORMAL
user_49,user_24,86571.13,2026-02-08 06:42:46.432006,Abuja,withdrawal,6,0,2,1,NORMAL
user_17,user_5,181664.8,2026-01-20 17:17:46.432006,Kano,transfer,17,2,1,1,NORMAL
user_44,user_13,77016.99,2026-02-08 13:19:46.432006,Kano,transfer,13,2,1,1,NORMAL
user_33,user_28,15240.33,2026-02-28 03:59:46.432006,Lagos,withdrawal,3,3,2,1,NORMAL
user_25,user_67,195824.1,2026-02-24 15:44:46.432006,Abuja,transfer,15,0,1,1,NORMAL
user_39,user_10,37051.92,2026-01-19 10:42:46.432006,Lagos,deposit,10,3,0,1,NORMAL
user_12,user_2,54758.95,2026-03-12 17:24:46.432006,Ibadan,transfer,17,1,1,1,NORMAL
user_45,user_41,37857.59,2026-03-09 01:48:46.432006,Ibadan,deposit,1,1,0,1,NORMAL
user_46,user_5,87685.35,2026-02-05 06:36:46.435030,Ibadan,deposit,6,1,0,1,NORMAL
user_14,user_39,135209.55,2026-01-20 10:30:46.435166,Port Harcourt,withdrawal,10,4,2,1,NORMAL
user_6,user_23,117302.08,2026-02-04 23:39:46.435166,Lagos,withdrawal,23,3,2,1,NORMAL
user_10,user_53,154617.09,2026-01-21 06:24:46.435166,Abuja,deposit,6,0,0,1,NORMAL
user_46,user_67,135114.77,2026-01-23 09:41:46.435166,Port Harcourt,withdrawal,9,4,2,1,NORMAL
user_6,user_24,128010.15,2026-01-22 09:40:46.435166,Lagos,transfer,9,3,1,1,NORMAL
user_25,user_65,97241.53,2026-01-21 11:42:46.435166,Kano,withdrawal,11,2,2,1,NORMAL
user_47,user_66,172019.15,2026-03-09 19:48:46.435166,Ibadan,deposit,19,1,0,1,NORMAL
user_19,user_46,175800.62,2026-02-15 14:18:46.435166,Port Harcourt,deposit,14,4,0,1,NORMAL
user_40,user_68,61409.64,2026-03-10 07:14:46.435166,Abuja,deposit,7,0,0,1,NORMAL
user_26,user_66,23316.33,2026-02-16 11:15:46.435166,Kano,transfer,11,2,1,1,NORMAL
user_36,user_29,3372.49,2026-01-22 02:09:46.435166,Port Harcourt,withdrawal,2,4,2,1,NORMAL
user_4,user_37,125658.64,2026-03-24 21:14:46.435166,Port Harcourt,transfer,21,4,1,1,NORMAL
user_32,user_45,63449.2,2026-02-28 06:09:46.435166,Abuja,transfer,6,0,1,1,NORMAL
user_32,user_21,1812.83,2026-03-11 04:34:46.435166,Ibadan,deposit,4,1,0,1,NORMAL
user_25,user_63,199482.83,2026-03-24 00:04:46.435166,Kano,transfer,0,2,1,1,NORMAL
user_40,user_60,119318.42,2026-02-11 00:25:46.435166,Ibadan,deposit,0,1,0,1,NORMAL
user_5,user_54,70105.9,2026-03-22 02:30:46.437181,Abuja,withdrawal,2,0,2,1,NORMAL
user_21,user_3,25224.43,2026-02-09 11:58:46.437243,Kano,deposit,11,2,0,1,NORMAL
user_39,user_34,144653.61,2026-03-08 03:13:46.437243,Kano,deposit,3,2,0,1,NORMAL
user_11,user_27,1948818.08,2026-03-15 15:45:46.437243,Lagos,withdrawal,15,3,2,-1,ANOMALY
user_44,user_38,92958.71,2026-02-17 20:57:46.437243,Ibadan,deposit,20,1,0,1,NORMAL
user_22,user_16,129262.91,2026-03-16 05:42:46.437243,Kano,deposit,5,2,0,1,NORMAL
user_2,user_1,36163.51,2026-02-07 08:27:46.437243,Kano,withdrawal,8,2,2,1,NORMAL
user_3,user_54,89027.58,2026-03-22 21:28:46.437243,Abuja,withdrawal,21,0,2,1,NORMAL
user_38,user_3,76407.1,2026-02-11 14:51:46.437243,Abuja,deposit,14,0,0,1,NORMAL
user_18,user_0,980710.18,2026-03-11 23:01:46.437243,Port Harcourt,transfer,23,4,1,-1,ANOMALY
user_23,user_47,184467.66,2026-02-26 15:40:46.437243,Port Harcourt,withdrawal,15,4,2,1,NORMAL
user_49,user_39,38520.94,2026-01-18 01:35:46.437243,Ibadan,withdrawal,1,1,2,1,NORMAL
user_29,user_35,126942.58,2026-02-03 17:23:46.437243,Lagos,deposit,17,3,0,1,NORMAL
user_20,user_50,172252.85,2026-02-01 18:18:46.437243,Lagos,transfer,18,3,1,1,NORMAL
user_49,user_0,135868.59,2026-02-09 01:12:46.437243,Kano,transfer,1,2,1,1,NORMAL
user_34,user_32,18244.8,2026-03-05 14:21:46.437243,Port Harcourt,withdrawal,14,4,2,1,NORMAL
user_40,user_65,131188.17,2026-03-20 04:55:46.437243,Port Harcourt,withdrawal,4,4,2,1,NORMAL
user_46,user_34,21935.94,2026-03-23 05:29:46.437243,Abuja,deposit,5,0,0,1,NORMAL
user_17,user_59,1075459.91,2026-01-25 04:17:46.437243,Lagos,transfer,4,3,1,1,NORMAL
user_30,user_13,773327.35,2026-02-14 21:44:46.437243,Kano,deposit,21,2,0,1,NORMAL
user_25,user_47,166561.08,2026-03-23 05:56:46.437243,Kano,withdrawal,5,2,2,1,NORMAL
user_15,user_32,115620.42,2026-01-27 17:06:46.437243,Abuja,withdrawal,17,0,2,1,NORMAL
user_19,user_35,81091.65,2026-03-11 14:09:46.437243,Kano,transfer,14,2,1,1,NORMAL
user_17,user_68,822497.57,2026-03-16 21:04:46.437243,Port Harcourt,transfer,21,4,1,1,NORMAL
user_46,user_29,79801.71,2026-01-27 13:45:46.437243,Port Harcourt,withdrawal,13,4,2,1,NORMAL
user_40,user_55,71535.09,2026-03-20 18:38:46.437243,Abuja,transfer,18,0,1,1,NORMAL
user_3,user_16,135279.63,2026-01-29 06:52:46.437243,Abuja,withdrawal,6,0,2,1,NORMAL
user_0,user_58,9932.4,2026-02-16 23:57:46.437243,Port Harcourt,transfer,23,4,1,1,NORMAL
user_3,user_43,48496.68,2026-02-27 00:30:46.437243,Abuja,deposit,0,0,0,1,NORMAL
user_25,user_56,174135.93,2026-02-28 10:25:46.437243,Port Harcourt,transfer,10,4,1,1,NORMAL
user_42,user_39,1404278.39,2026-03-07 22:23:46.437243,Lagos,withdrawal,22,3,2,-1,ANOMALY
user_5,user_5,124777.52,2026-02-05 10:04:46.437243,Abuja,deposit,10,0,0,1,NORMAL
user_42,user_50,22826.14,2026-02-12 13:42:46.437243,Ibadan,deposit,13,1,0,1,NORMAL
user_2,user_49,98795.76,2026-03-21 20:54:46.437243,Abuja,deposit,20,0,0,1,NORMAL
user_11,user_40,108429.09,2026-03-22 12:47:46.437243,Kano,withdrawal,12,2,2,1,NORMAL
user_6,user_61,98195.87,2026-03-14 16:50:46.437243,Ibadan,withdrawal,16,1,2,1,NORMAL
user_33,user_35,382515.5,2026-03-01 18:38:46.437243,Lagos,transfer,18,3,1,1,NORMAL
user_17,user_12,171315.12,2026-02-26 16:57:46.437243,Abuja,transfer,16,0,1,1,NORMAL
user_19,user_8,103797.37,2026-03-03 08:11:46.437243,Lagos,withdrawal,8,3,2,1,NORMAL
user_29,user_14,78194.35,2026-03-13 13:35:46.437243,Kano,withdrawal,13,2,2,1,NORMAL
user_34,user_62,550606.06,2026-02-26 22:48:46.437243,Ibadan,deposit,22,1,0,1,NORMAL
user_19,user_4,197591.81,2026-02-13 19:42:46.437243,Abuja,transfer,19,0,1,1,NORMAL
user_31,user_55,11310.64,2026-01-30 02:22:46.437243,Ibadan,withdrawal,2,1,2,1,NORMAL
user_24,user_44,159368.1,2026-03-04 08:45:46.437243,Kano,transfer,8,2,1,1,NORMAL
user_31,user_22,54730.5,2026-03-01 08:41:46.437243,Kano,deposit,8,2,0,1,NORMAL
user_28,user_62,160966.77,2026-01-26 13:53:46.437243,Lagos,withdrawal,13,3,2,1,NORMAL
user_39,user_20,168006.41,2026-02-24 07:09:46.442199,Port Harcourt,transfer,7,4,1,1,NORMAL
user_48,user_50,47917.42,2026-02-07 22:55:46.442199,Lagos,deposit,22,3,0,1,NORMAL
user_26,user_54,162968.08,2026-01-27 19:38:46.442199,Lagos,transfer,19,3,1,1,NORMAL
user_34,user_12,160636.06,2026-01-31 09:15:46.442199,Port Harcourt,transfer,9,4,1,1,NORMAL
user_36,user_39,77923.0,2026-03-14 05:47:46.442199,Ibadan,transfer,5,1,1,1,NORMAL
user_6,user_3,1107551.4,2026-03-21 07:03:46.442199,Abuja,withdrawal,7,0,2,-1,ANOMALY
user_2,user_28,13496.38,2026-02-28 02:44:46.442199,Ibadan,deposit,2,1,0,1,NORMAL
user_8,user_16,1137635.75,2026-03-24 00:29:46.442199,Kano,deposit,0,2,0,1,NORMAL
user_25,user_5,1097344.6,2026-02-18 03:12:46.442199,Port Harcourt,deposit,3,4,0,1,NORMAL
user_10,user_4,120553.43,2026-02-05 00:47:46.442199,Ibadan,transfer,0,1,1,1,NORMAL
user_28,user_23,144972.45,2026-02-15 12:22:46.442199,Abuja,withdrawal,12,0,2,1,NORMAL
user_16,user_67,109447.17,2026-03-11 14:07:46.442199,Lagos,deposit,14,3,0,1,NORMAL
user_35,user_10,92316.36,2026-03-19 13:10:46.442199,Abuja,deposit,13,0,0,1,NORMAL
user_24,user_19,48070.55,2026-01-24 04:48:46.442199,Abuja,deposit,4,0,0,1,NORMAL
user_9,user_7,338456.19,2026-03-11 23:09:46.442199,Kano,withdrawal,23,2,2,1,NORMAL
user_17,user_22,113707.93,2026-02-14 13:04:46.442199,Abuja,withdrawal,13,0,2,1,NORMAL
user_40,user_53,117199.71,2026-02-01 11:05:46.442199,Lagos,withdrawal,11,3,2,1,NORMAL
user_7,user_31,163722.89,2026-02-03 02:01:46.442199,Port Harcourt,transfer,2,4,1,1,NORMAL
user_19,user_56,157145.2,2026-02-08 23:59:46.442199,Abuja,deposit,23,0,0,1,NORMAL
user_8,user_26,67024.95,2026-03-10 04:17:46.442199,Abuja,transfer,4,0,1,1,NORMAL
user_11,user_1,95964.33,2026-03-03 00:30:46.442199,Abuja,withdrawal,0,0,2,1,NORMAL
user_29,user_64,129551.83,2026-01-26 16:27:46.442199,Abuja,deposit,16,0,0,1,NORMAL
user_9,user_66,117423.32,2026-02-06 11:27:46.442199,Lagos,deposit,11,3,0,1,NORMAL
user_14,user_41,43660.04,2026-01-26 05:04:46.442199,Abuja,withdrawal,5,0,2,1,NORMAL
user_47,user_64,176016.79,2026-01-29 21:57:46.442199,Lagos,withdrawal,21,3,2,1,NORMAL
user_10,user_46,882658.27,2026-02-24 16:53:46.442199,Port Harcourt,withdrawal,16,4,2,1,NORMAL
user_4,user_68,104734.95,2026-02-13 03:25:46.442199,Kano,deposit,3,2,0,1,NORMAL
user_6,user_10,3398.42,2026-02-08 20:50:46.442199,Kano,withdrawal,20,2,2,1,NORMAL
user_16,user_65,656469.95,2026-03-07 06:54:46.442199,Kano,withdrawal,6,2,2,1,NORMAL
user_5,user_54,116682.78,2026-03-15 14:22:46.442199,Lagos,transfer,14,3,1,1,NORMAL
user_8,user_68,64704.76,2026-02-14 18:45:46.442199,Lagos,transfer,18,3,1,1,NORMAL
user_33,user_69,85172.98,2026-03-05 11:08:46.442199,Abuja,deposit,11,0,0,1,NORMAL
user_29,user_39,10282.33,2026-03-20 16:42:46.442199,Ibadan,deposit,16,1,0,1,NORMAL
user_13,user_15,135057.27,2026-02-10 10:12:46.442199,Port Harcourt,deposit,10,4,0,1,NORMAL
user_49,user_41,111932.13,2026-02-07 07:14:46.442199,Kano,deposit,7,2,0,1,NORMAL
user_15,user_6,1178326.76,2026-02-12 18:34:46.442199,Abuja,deposit,18,0,0,-1,ANOMALY
user_48,user_7,46020.42,2026-03-23 18:54:46.442199,Abuja,withdrawal,18,0,2,1,NORMAL
user_29,user_23,161650.59,2026-01-17 00:39:46.442199,Abuja,transfer,0,0,1,1,NORMAL
user_30,user_57,73207.62,2026-02-05 07:50:46.442199,Kano,transfer,7,2,1,1,NORMAL
user_7,user_6,165756.53,2026-02-04 17:53:46.442199,Kano,deposit,17,2,0,1,NORMAL
user_14,user_7,38029.85,2026-03-25 23:24:46.442199,Kano,withdrawal,23,2,2,1,NORMAL
user_12,user_52,1745532.69,2026-01-25 14:35:46.442199,Lagos,transfer,14,3,1,1,NORMAL
user_24,user_20,1567441.78,2026-02-10 21:56:46.442199,Lagos,deposit,21,3,0,1,NORMAL
user_48,user_53,199682.7,2026-03-10 20:59:46.442199,Lagos,withdrawal,20,3,2,1,NORMAL
user_33,user_39,156314.19,2026-02-11 17:20:46.442199,Port Harcourt,withdrawal,17,4,2,1,NORMAL
user_42,user_16,158109.64,2026-01-31 16:49:46.442199,Lagos,withdrawal,16,3,2,1,NORMAL
user_48,user_58,154933.66,2026-02-15 05:56:46.442199,Abuja,deposit,5,0,0,1,NORMAL
user_20,user_17,36422.35,2026-01-31 16:14:46.442199,Port Harcourt,deposit,16,4,0,1,NORMAL
user_37,user_10,39976.4,2026-03-17 14:59:46.442199,Ibadan,transfer,14,1,1,1,NORMAL
user_21,user_28,45911.96,2026-02-19 01:43:46.442199,Kano,withdrawal,1,2,2,1,NORMAL
user_9,user_33,131008.04,2026-03-06 08:53:46.442199,Lagos,transfer,8,3,1,1,NORMAL
user_39,user_69,182963.41,2026-03-17 18:35:46.442199,Abuja,transfer,18,0,1,1,NORMAL
user_23,user_62,10794.93,2026-03-25 16:34:46.447195,Kano,withdrawal,16,2,2,1,NORMAL
user_28,user_35,1619128.98,2026-02-08 05:05:46.447195,Kano,transfer,5,2,1,1,NORMAL
user_42,user_49,188987.94,2026-02-28 08:17:46.447195,Ibadan,deposit,8,1,0,1,NORMAL
user_4,user_6,178513.12,2026-02-03 23:53:46.447195,Lagos,withdrawal,23,3,2,1,NORMAL
user_27,user_51,88534.59,2026-03-16 14:39:46.447195,Ibadan,transfer,14,1,1,1,NORMAL
user_16,user_14,73645.05,2026-03-09 15:43:46.447195,Port Harcourt,deposit,15,4,0,1,NORMAL
user_19,user_34,194000.01,2026-02-15 02:51:46.447195,Port Harcourt,withdrawal,2,4,2,1,NORMAL
user_38,user_1,45747.94,2026-03-08 11:09:46.447195,Lagos,withdrawal,11,3,2,1,NORMAL
user_22,user_4,37974.5,2026-01-23 21:21:46.447195,Port Harcourt,transfer,21,4,1,1,NORMAL
user_22,user_18,87194.52,2026-02-15 12:21:46.447195,Kano,withdrawal,12,2,2,1,NORMAL
user_49,user_44,24416.26,2026-02-02 16:50:46.447195,Ibadan,deposit,16,1,0,1,NORMAL
user_35,user_43,176842.67,2026-02-13 02:32:46.447195,Abuja,transfer,2,0,1,1,NORMAL
user_10,user_6,71612.74,2026-03-17 12:31:46.447195,Ibadan,withdrawal,12,1,2,1,NORMAL
user_34,user_27,1106506.94,2026-03-18 21:37:46.447195,Lagos,withdrawal,21,3,2,1,NORMAL
user_35,user_9,78721.58,2026-02-27 12:10:46.447195,Ibadan,transfer,12,1,1,1,NORMAL
user_13,user_42,158428.03,2026-03-01 16:27:46.447195,Kano,deposit,16,2,0,1,NORMAL
user_0,user_17,61645.21,2026-03-03 19:36:46.447195,Kano,deposit,19,2,0,1,NORMAL
user_21,user_32,126112.92,2026-02-06 15:28:46.447195,Port Harcourt,deposit,15,4,0,1,NORMAL
user_7,user_51,56634.79,2026-01-28 06:17:46.447195,Abuja,transfer,6,0,1,1,NORMAL
user_39,user_41,30546.17,2026-02-22 15:57:46.447195,Abuja,transfer,15,0,1,1,NORMAL
user_2,user_68,34785.26,2026-03-22 11:18:46.447195,Port Harcourt,transfer,11,4,1,1,NORMAL
user_28,user_48,31130.33,2026-03-07 16:57:46.447195,Ibadan,transfer,16,1,1,1,NORMAL
user_25,user_61,162015.9,2026-02-08 21:26:46.447195,Kano,withdrawal,21,2,2,1,NORMAL
user_12,user_42,1352309.37,2026-02-04 22:18:46.447195,Lagos,deposit,22,3,0,1,NORMAL
user_25,user_38,1345733.37,2026-01-28 07:02:46.447195,Kano,transfer,7,2,1,1,NORMAL
user_10,user_0,143532.76,2026-01-16 18:57:46.447195,Abuja,deposit,18,0,0,1,NORMAL
user_22,user_50,139806.97,2026-02-07 08:33:46.447195,Abuja,deposit,8,0,0,1,NORMAL
user_24,user_32,26062.42,2026-02-06 14:37:46.447195,Lagos,withdrawal,14,3,2,1,NORMAL
user_34,user_58,68402.83,2026-03-10 02:08:46.447195,Port Harcourt,deposit,2,4,0,1,NORMAL
user_13,user_24,45316.41,2026-01-26 03:24:46.447195,Ibadan,deposit,3,1,0,1,NORMAL
user_45,user_11,1645522.15,2026-02-03 01:23:46.447195,Ibadan,transfer,1,1,1,-1,ANOMALY
user_13,user_53,167824.66,2026-01-23 14:59:46.447195,Ibadan,deposit,14,1,0,1,NORMAL
user_35,user_5,66254.7,2026-03-13 01:57:46.447195,Lagos,transfer,1,3,1,1,NORMAL
user_10,user_27,174100.6,2026-02-17 21:59:46.447195,Port Harcourt,withdrawal,21,4,2,1,NORMAL
user_2,user_59,44483.51,2026-02-25 09:07:46.447195,Abuja,deposit,9,0,0,1,NORMAL
user_10,user_15,112235.83,2026-02-27 01:24:46.447195,Abuja,deposit,1,0,0,1,NORMAL
user_34,user_20,14349.79,2026-02-09 17:50:46.447195,Kano,transfer,17,2,1,1,NORMAL
user_21,user_47,166482.59,2026-02-21 05:49:46.447195,Ibadan,deposit,5,1,0,1,NORMAL
user_33,user_10,5489.95,2026-03-02 00:35:46.447195,Lagos,transfer,0,3,1,1,NORMAL
user_9,user_16,190372.23,2026-03-17 10:56:46.447195,Port Harcourt,transfer,10,4,1,1,NORMAL
user_40,user_27,135682.17,2026-03-14 12:31:46.447195,Abuja,withdrawal,12,0,2,1,NORMAL
user_5,user_64,7456.71,2026-01-20 09:01:46.447195,Abuja,deposit,9,0,0,1,NORMAL
user_7,user_50,183396.25,2026-03-24 15:54:46.452193,Lagos,withdrawal,15,3,2,1,NORMAL
user_9,user_43,32730.28,2026-02-13 09:48:46.452193,Abuja,deposit,9,0,0,1,NORMAL
user_27,user_32,97345.71,2026-02-21 17:52:46.452193,Port Harcourt,transfer,17,4,1,1,NORMAL
user_27,user_8,1094298.71,2026-01-26 10:50:46.452193,Lagos,withdrawal,10,3,2,1,NORMAL
user_9,user_22,1589448.78,2026-03-16 12:02:46.452193,Ibadan,transfer,12,1,1,1,NORMAL
user_10,user_54,148693.65,2026-01-27 10:06:46.452193,Lagos,transfer,10,3,1,1,NORMAL
user_22,user_6,138349.67,2026-01-27 14:06:46.452193,Ibadan,transfer,14,1,1,1,NORMAL
user_38,user_24,51766.21,2026-02-14 00:29:46.452193,Kano,deposit,0,2,0,1,NORMAL
user_10,user_34,27542.74,2026-02-16 00:45:46.452193,Abuja,withdrawal,0,0,2,1,NORMAL
user_24,user_61,75181.67,2026-01-20 15:28:46.452193,Ibadan,deposit,15,1,0,1,NORMAL
user_15,user_37,58990.71,2026-01-29 17:35:46.452193,Abuja,transfer,17,0,1,1,NORMAL
user_8,user_47,97236.9,2026-03-24 12:22:46.452193,Lagos,transfer,12,3,1,1,NORMAL
user_16,user_21,141665.74,2026-01-25 06:59:46.452193,Abuja,withdrawal,6,0,2,1,NORMAL
user_6,user_64,87729.02,2026-03-09 18:06:46.452193,Abuja,withdrawal,18,0,2,1,NORMAL
user_1,user_61,396435.6,2026-03-11 18:01:46.452193,Port Harcourt,transfer,18,4,1,1,NORMAL
user_16,user_34,17246.61,2026-01-19 01:52:46.452193,Abuja,deposit,1,0,0,1,NORMAL
user_21,user_43,27013.3,2026-02-28 04:21:46.452193,Kano,deposit,4,2,0,1,NORMAL
user_43,user_50,59202.87,2026-02-19 02:22:46.452193,Kano,withdrawal,2,2,2,1,NORMAL
user_47,user_66,18142.12,2026-01-29 23:07:46.452193,Port Harcourt,transfer,23,4,1,1,NORMAL
user_46,user_10,1441540.03,2026-02-10 22:05:46.452193,Ibadan,deposit,22,1,0,-1,ANOMALY
user_7,user_56,1825594.07,2026-02-03 20:08:46.452193,Ibadan,transfer,20,1,1,-1,ANOMALY
user_18,user_51,85021.43,2026-03-02 15:07:46.452193,Lagos,transfer,15,3,1,1,NORMAL
user_26,user_34,112733.27,2026-02-13 06:32:46.452193,Ibadan,deposit,6,1,0,1,NORMAL
user_40,user_33,12461.31,2026-03-11 16:10:46.452193,Ibadan,deposit,16,1,0,1,NORMAL
user_29,user_46,137529.91,2026-02-06 00:00:46.452193,Kano,withdrawal,0,2,2,1,NORMAL
user_43,user_49,35438.01,2026-02-25 03:55:46.452193,Lagos,withdrawal,3,3,2,1,NORMAL
user_44,user_58,128855.97,2026-02-04 02:17:46.452193,Lagos,transfer,2,3,1,1,NORMAL
user_22,user_40,183731.71,2026-03-11 17:11:46.452193,Abuja,transfer,17,0,1,1,NORMAL
user_42,user_64,36379.91,2026-01-28 04:17:46.452193,Abuja,transfer,4,0,1,1,NORMAL
user_49,user_42,129265.94,2026-02-02 23:45:46.452193,Lagos,withdrawal,23,3,2,1,NORMAL
user_23,user_13,131219.11,2026-03-25 09:00:46.452193,Abuja,deposit,9,0,0,1,NORMAL
user_16,user_34,17116.92,2026-01-31 13:29:46.452193,Port Harcourt,deposit,13,4,0,1,NORMAL
user_42,user_35,147289.78,2026-03-08 22:46:46.452193,Lagos,transfer,22,3,1,1,NORMAL
user_7,user_23,158833.53,2026-03-04 16:14:46.452193,Abuja,deposit,16,0,0,1,NORMAL
user_30,user_55,108363.88,2026-02-04 10:07:46.452193,Ibadan,deposit,10,1,0,1,NORMAL
user_38,user_1,190109.94,2026-03-18 10:10:46.452193,Ibadan,transfer,10,1,1,1,NORMAL
user_30,user_52,1867.68,2026-03-11 10:57:46.452193,Port Harcourt,withdrawal,10,4,2,1,NORMAL
user_5,user_0,1742172.49,2026-01-31 15:27:46.452193,Port Harcourt,transfer,15,4,1,-1,ANOMALY
user_16,user_57,169637.73,2026-03-21 16:47:46.452193,Port Harcourt,transfer,16,4,1,1,NORMAL
user_28,user_1,157124.13,2026-03-07 12:37:46.452193,Lagos,deposit,12,3,0,1,NORMAL
